0, 81951.02525471138
1, 88698.98018726366
2, 225488.1377264479
3, 107302.65264075427
4, 105042.82451053256
5, 119897.44244574258
6, 145072.46338449258
7, 158264.25902899317
8, 145205.97068159963
9, 104354.05833153056
10, 131174.4915131163
11, 99802.38737840511
12, 130904.2855646978
13, 97888.66790669487
14, 142709.49316311747
15, 89962.08028476434
16, 105975.38562150166
17, 221642.9412058303
18, 105384.42902124305
19, 112241.87627966049
20, 172088.71459350458
21, 112917.00549338238
22, 119242.24695185521
23, 204342.62269846175
24, 103532.1699779673
25, 92720.95239203412
26, 188296.97404966547
27, 82872.68323443462
28, 192282.75712069037
29, 205129.48011471314
30, 176136.82604450715
31, 113672.57328784557
32, 79580.74602772041
33, 156845.3397688094
34, 90201.10052771794
35, 123239.07999699072
36, 144241.32309366306
37, 107253.67290777618
38, 203385.40672759656
39, 112347.26618064324
40, 109163.87528039314
41, 201240.7034917343
42, 162800.41281793843
43, 144938.58611411194
44, 171774.41323374934
45, 125739.56964270645
46, 150472.94252512534
47, 243340.08777652617
48, 126984.14917756176
49, 111757.23789839781
50, 131323.31471227686
51, 98028.19976523975
52, 130739.03438796668
53, 107725.0731006983
54, 139187.9578239209
55, 218034.91491795916
56, 193213.01146644968
57, 181962.03776493252
58, 83505.3906615285
59, 160531.27171642895
60, 177121.91775350738
61, 114229.54777635651
62, 171441.9027129646
63, 98894.58683323955
64, 234790.42949264648
65, 149902.72289215212
66, 107269.96417328238
67, 145144.46029669794
68, 152665.30239535662
69, 111751.03851394818
70, 152407.60141438627
71, 133408.2165432281
72, 134443.16605207333
73, 95385.76829198825
74, 100712.93572775762
75, 97921.91852551517
76, 134266.9099017887
77, 111081.35576171422
78, 129221.4414483326
79, 168657.12761763576
80, 153511.87105896763
81, 226077.897605633
82, 115943.01475236646
83, 104271.36742662117
84, 101507.34426082709
85, 128539.60673559828
86, 109491.33550790009
87, 84672.40982900313
88, 89974.64160851802
89, 111171.90505148188
90, 94497.82457636943
91, 109744.6534072081
92, 197516.89623502325
93, 99111.12888996796
94, 111332.65928393837
95, 139079.13899648338
96, 121656.43453704106
97, 88272.3249193933
98, 191512.23374644696
