0, 13
1, 1
2, 1
3, 1
4, 8
5, 17
6, 13
7, 1
8, 14
9, 16
10, 6
11, 1
12, 1
13, 7
14, 13
15, 13
16, 3
17, 13
18, 7
19, 7
20, 5
21, 13
22, 17
23, 0
24, 1
25, 13
26, 1
27, 7
28, 11
29, 1
30, 16
31, 0
32, 4
33, 13
34, 9
35, 5
36, 5
37, 13
38, 1
39, 13
40, 7
41, 1
42, 13
43, 5
44, 1
45, 13
46, 14
47, 1
48, 13
49, 13
50, 1
51, 13
52, 1
53, 8
54, 13
55, 1
56, 2
57, 13
58, 13
59, 7
60, 13
61, 7
62, 1
63, 7
64, 1
65, 17
66, 15
67, 13
68, 7
69, 7
70, 7
71, 13
72, 7
73, 13
74, 13
75, 13
76, 1
77, 7
78, 12
79, 1
80, 13
81, 1
82, 1
83, 7
84, 7
85, 7
86, 1
87, 9
88, 16
89, 7
90, 8
91, 4
92, 13
93, 8
94, 13
95, 1
96, 13
97, 13
98, 14
99, 6
100, 16
101, 17
102, 1
103, 1
104, 8
105, 1
106, 1
107, 7
108, 1
109, 13
110, 16
111, 7
112, 13
113, 7
114, 14
115, 5
116, 13
117, 7
118, 16
119, 0
120, 1
121, 13
122, 13
123, 13
124, 1
125, 8
126, 15
127, 1
128, 13
129, 13
130, 7
131, 7
132, 7
133, 13
134, 0
135, 13
136, 8
137, 2
138, 13
139, 9
140, 7
141, 1
142, 13
143, 12
144, 2
145, 6
146, 1
147, 13
148, 0
149, 7
150, 13
151, 5
152, 8
153, 1
154, 4
155, 8
156, 13
157, 7
158, 1
159, 7
160, 8
161, 17
162, 7
163, 13
164, 7
165, 13
166, 1
167, 13
168, 1
169, 14
170, 16
171, 13
172, 1
173, 1
174, 7
175, 13
176, 7
177, 11
178, 13
179, 7
180, 1
181, 1
182, 7
183, 1
184, 13
185, 8
186, 1
187, 7
188, 13
189, 0
190, 13
191, 1
192, 13
193, 1
194, 1
195, 7
196, 13
197, 13
198, 13
199, 7
200, 8
201, 1
202, 13
203, 13
204, 11
205, 1
206, 13
207, 7
208, 14
209, 13
210, 13
211, 5
212, 7
213, 0
214, 13
215, 13
216, 1
217, 7
218, 0
219, 13
220, 0
221, 5
222, 1
223, 1
224, 8
225, 8
226, 13
227, 13
228, 9
229, 13
230, 1
231, 16
232, 12
233, 1
234, 13
235, 3
236, 13
237, 7
238, 13
239, 14
240, 13
241, 1
242, 7
243, 17
244, 12
245, 1
246, 1
247, 1
248, 9
249, 9
250, 1
251, 13
252, 13
253, 7
254, 0
255, 13
256, 4
257, 1
258, 13
259, 13
260, 13
261, 7
262, 2
263, 7
264, 1
265, 1
266, 7
267, 1
268, 1
269, 1
270, 5
271, 7
272, 1
273, 1
274, 13
275, 7
276, 12
277, 1
278, 1
279, 0
280, 3
281, 13
282, 1
283, 13
284, 13
285, 1
286, 7
287, 13
288, 17
289, 13
290, 17
